Document_ID,Label,Char_Count,NER_Detected_Count,NER_Completeness_Ratio,H_Mean,H_STD,W_Mean,W_STD,AR_Mean,AR_STD,Ink_Mean,Ink_STD,Grad_Mean,Grad_STD,Ink_Density_Mean,Geo_Anomaly_Ratio,Ink_Anomaly_Ratio,Density_Anomaly_Ratio,BG_Mean,BG_STD,OCR_Box_Anomalies_Count,BG_Anomaly_Line_Count,Clustered_Regions_Count
alb_id_05_fake_6_60.jpg,1,1001,0,0.0,14.43956043956044,15.573184303065837,10.321678321678322,15.902249464851733,0.7111990598091584,0.43502001009947594,200.38723196455095,21.74049302240515,1121.5354534185149,885.3102823930496,0.395935625910667,0.0,0.0,0.0,201.1734148836152,21.45946804325185,2,0,134
alb_id_06.jpg,0,1360,0,0.0,12.961029411764706,13.527611592993777,9.356617647058824,13.583295332469966,0.7343551309485662,0.44125118233989186,198.69059555663253,20.02764122502663,1108.64799046848,797.6815791704947,0.39843423469135136,0.0,0.0,0.0,200.4317183960987,22.70981382149297,3,0,216
alb_id_07.jpg,0,960,0,0.0,14.639583333333333,16.737348948575722,10.057291666666666,15.818957803795543,0.6900526285716866,0.44162941163532776,200.77386667622673,21.459496161943306,1118.4954480783583,907.3937180705432,0.3953634578489475,0.0,0.0,0.0,201.6023392947644,21.800879250321717,1,0,137
alb_id_08.jpg,0,721,0,0.0,14.957004160887656,17.609245582891838,11.11373092926491,20.048715775564684,0.7236498510162851,0.4691122733519282,203.0606347356378,21.747902576207615,1100.404046030752,858.2159545356643,0.39769401783813363,0.0,0.0,0.0,202.47255468226405,21.32899047833644,2,0,80
alb_id_09.jpg,0,897,0,0.0,14.31772575250836,15.555935256201536,9.985507246376812,16.030934824347522,0.6981453182961489,0.45413037221888813,201.6592135138943,20.14795813931765,1123.442347142279,829.0549240861482,0.39787177442376903,0.0,0.0,0.0,201.77413489109125,21.769541846527467,1,0,130
alb_id_10.jpg,0,657,0,0.0,13.678843226788432,18.585572214819933,10.003044140030442,17.10652424835458,0.7617752969188575,0.4613695578158179,204.59419517038648,21.526327937706437,1114.4475141437006,841.2982102823387,0.3881341718540488,0.0,0.0,0.0,202.79246216516836,21.26541517235698,2,0,88
alb_id_10_fake_6_67.jpg,1,623,0,0.0,14.547351524879614,19.13692962964817,10.613162118780096,17.166252124193388,0.7575415777770538,0.48660133988290927,203.38689170050938,22.32864821246521,1093.3146925362582,883.4678437353317,0.3925579074625929,0.0,0.0,0.0,202.8267259373415,20.986189999325607,2,0,91
alb_id_11.jpg,0,1235,0,0.0,14.093927125506072,17.036638404933008,10.208906882591092,15.219689517448227,0.7552108403603103,0.446212431492854,201.41852237956886,18.051396017180203,1046.5225461619211,711.3389598410333,0.3972740798126802,0.0,0.0,0.0,201.57886349766054,21.66124627246392,3,0,184
alb_id_12.jpg,0,1040,0,0.0,14.558653846153845,17.564508087097572,10.46826923076923,15.86641811901838,0.7425930690639573,0.44108473029956413,201.5787538336009,23.47902354075652,1121.7036381504545,915.3637882246318,0.39533453138721614,0.0,0.0,0.0,201.74513575072137,21.572637960492735,3,0,144
alb_id_12_fake_6_29.jpg,1,987,0,0.0,14.621073961499494,17.487650343907287,11.009118541033434,16.230573859061753,0.7657668442045567,0.4394943697377499,201.80085868403754,23.847483717756354,1116.6107179684745,938.0572914003319,0.393156087626916,0.0,0.0,0.0,201.78113354416143,21.28283548922416,3,0,134
alb_id_13.jpg,0,1109,0,0.0,14.666366095581605,17.49405555242134,10.418394950405771,15.920787482704569,0.7352423404155765,0.44567862707257694,200.66737449856453,22.657690942516886,1134.5477217394023,900.1969498789712,0.39415313781863176,0.0,0.0,0.0,201.0553637970992,22.550440187034756,3,0,153
alb_id_13_fake_6_18.jpg,1,1141,0,0.0,14.454864154250657,16.796793585754394,10.652059596844873,16.316084332349998,0.7579642395489599,0.4594240392960912,200.37782470398483,23.354433791779144,1124.8265178683287,917.1780698827773,0.3931704370150128,0.0,0.0,0.0,201.05743094352533,22.273132972162085,3,0,155
alb_id_14.jpg,0,1009,0,0.0,15.157581764122893,16.71838523469902,10.60455896927651,16.098409546270904,0.6994988768682172,0.4380653784633221,198.9803913122662,23.513272864836168,1152.0362619224866,937.6602132065943,0.39744161603941913,0.0,0.0,0.0,200.75499056976938,22.454095122078737,2,0,126
alb_id_14_fake_6_52.jpg,1,965,0,0.0,15.02279792746114,16.038667603415362,10.523316062176166,14.795067284292317,0.7180153015446281,0.4385152126974614,198.98966660998283,24.184264984291804,1152.6382393245729,959.7992487229268,0.39213962442252526,0.0,0.0,0.0,200.70576855658234,22.211515383109607,2,0,130
alb_id_15.jpg,0,1124,0,0.0,14.1067615658363,15.300873041988936,9.993772241992882,15.08973621873402,0.7162550098297862,0.43799413956503935,198.82132327433052,23.25632271863021,1137.8268446541654,904.7612475533779,0.39322920855982757,0.0,0.0,0.0,201.31353841734884,22.397803964388622,3,0,158
alb_id_15_fake_6_111.jpg,1,1087,0,0.0,13.939282428702851,14.672192143649797,9.870285188592456,14.127319283878958,0.7233318425266472,0.4289348396609563,198.91677978204902,22.99171600651162,1113.5683562170236,879.7113427548247,0.39836244627888046,0.0,0.0,0.0,201.3187709593215,22.088909573557412,3,0,156
alb_id_16.jpg,0,1139,0,0.0,14.26163301141352,15.779206190165146,9.800702370500439,14.321032606753892,0.7037947291003102,0.4175001611694584,199.35484253229927,21.54705351309103,1115.9576737062814,870.640758697976,0.3900119863812498,0.0,0.0,0.0,201.0022834386139,22.0973369401601,2,0,165
alb_id_17.jpg,0,901,0,0.0,14.72142064372919,16.10967807299425,10.617092119866815,16.73296495826459,0.715561725110369,0.44534656494190694,201.320722682383,23.58632382507635,1175.3853401885208,934.9630723713084,0.39423036570797343,0.0,0.0,0.0,201.66882502123312,21.72991054565265,1,0,133
alb_id_17_fake_6_47.jpg,1,842,0,0.0,14.847980997624703,16.333684268004564,11.084323040380047,16.793457224149837,0.7365291188830024,0.44542512166318016,201.30167978382957,24.084916800618636,1162.7940288410216,972.8896882048072,0.39820432217635165,0.0,0.0,0.0,201.67500845207343,21.434833336937402,1,0,125
alb_id_17_fake_6_98.jpg,1,839,0,0.0,14.893921334922528,16.25854717910608,11.066746126340883,16.76622769737274,0.7348826931549272,0.4485608574147464,201.1574195431198,24.266370649669696,1165.670055866268,981.2833957333784,0.3971459719948723,0.0,0.0,0.0,201.67435347188038,21.442094044220934,1,0,119
alb_id_18.jpg,0,1121,0,0.0,13.651204281891168,14.647771151591085,10.024977698483497,15.288988435223043,0.7474600960079915,0.4586405971926793,200.10246068250433,21.108183400566794,1116.834034371277,861.6398565985729,0.3976864214728255,0.0,0.0,0.0,201.3606539427014,21.778804583319243,2,0,186
alb_id_18_fake_6_36.jpg,1,950,0,0.0,14.398947368421053,15.553500162761418,10.25578947368421,15.573149739143457,0.7155962341784604,0.446812281071474,200.26729375910148,22.838708695076807,1145.6845268062198,930.0271001990552,0.3984585785949668,0.0,0.0,0.0,201.32872119324855,21.505950684476588,1,0,142
alb_id_18_fake_6_78.jpg,1,1008,0,0.0,14.265873015873016,15.025796139794679,10.195436507936508,14.701544669948008,0.7250036050060197,0.4371403910493747,199.69075221328228,22.645257467727227,1134.3698843009017,912.3740902105197,0.39751272867543913,0.0,0.0,0.0,201.17283414869667,21.630489855376933,1,0,165
alb_id_19.jpg,0,1067,0,0.0,14.402999062792878,15.517946511067,10.180880974695407,15.589692422056444,0.7041240054657529,0.4601371272424612,198.10542713837862,23.89481931367477,1187.503381522413,960.8360567533457,0.4005422977145698,0.0,0.0,0.0,200.5478593945968,22.493061182054387,2,0,149
alb_id_19_fake_6_16.jpg,1,1107,0,0.0,14.146341463414634,15.204486711310102,10.206865401987352,15.173004954002582,0.7226756816749274,0.4621401339512399,198.70200991926288,21.368234981175426,1137.482794187691,789.5745473002627,0.3982370561235154,0.0,0.0,0.0,200.44659088338423,22.202262354394097,2,0,152
alb_id_20.jpg,0,916,0,0.0,16.002183406113538,18.800143884553098,11.187772925764191,17.41654157310375,0.7078377754812232,0.4376360496756905,199.88980407915358,27.162840776755516,1185.240114142179,997.4296319638089,0.39751526360018985,0.0,0.0,0.0,201.4512209261879,21.92435395128247,1,0,117
alb_id_20_fake_6_51.jpg,1,1077,0,0.0,15.205199628597958,18.37274360054594,11.108635097493035,16.34721587162684,0.7589280787379113,0.44931826226183585,199.74747591383138,25.370721236800296,1111.3747814550175,945.2482710059309,0.3982744047498367,0.0,0.0,0.0,201.46931033634385,21.65432105123375,2,0,150
alb_id_21.jpg,0,860,0,0.0,15.088372093023256,18.52438002982701,10.29186046511628,16.911181900826907,0.6912595751659029,0.4383556896681431,200.93887252038377,23.533845091616353,1136.5011769686391,968.1384891541236,0.39999040357461757,0.0,0.0,0.0,201.94573688433942,21.811728091100797,2,0,106
alb_id_21_fake_6_43.jpg,1,946,0,0.0,15.073995771670191,18.218048003014793,11.365750528541227,16.907203836277677,0.7643571566685385,0.4660728533015137,200.6778316101456,22.46048607220689,1089.8565771506687,947.5741927610561,0.39759151763508804,0.0,0.0,0.0,201.83674009479753,21.57410175402918,2,0,130
alb_id_21_fake_6_70.jpg,1,961,0,0.0,15.027055150884495,18.102646869725614,11.252861602497399,16.763816723062995,0.7599321555579877,0.46094297805705636,200.76507533566237,22.444628409943483,1094.2316939151328,940.882690634627,0.39755995640381736,0.0,0.0,0.0,201.88195570250917,21.527922632220374,2,0,129
alb_id_22.jpg,0,1037,0,0.0,14.99903567984571,18.0271679424887,10.172613307618128,15.880037935688225,0.7003777502661773,0.42901841338463653,202.07005747663007,21.66264064939702,1148.974238353513,908.8266426604358,0.3893220204274781,0.0,0.0,0.0,201.41560693983544,22.29409808621547,2,0,136
alb_id_22_fake_6_0.jpg,1,1043,0,0.0,15.270373921380633,18.3838833329363,10.451581975071909,15.856810886059714,0.706550073279399,0.4329455530615184,201.40197012520983,21.980669400611735,1143.9784479352622,912.9978015351513,0.3920495332699534,0.0,0.0,0.0,201.29072909423246,22.065126819924604,2,0,136
alb_id_22_fake_6_26.jpg,1,865,0,0.0,15.847398843930636,18.93511453881779,10.894797687861272,17.238196148726235,0.693773692014349,0.4535596709928083,199.9572375797818,22.94522435763817,1129.2530975757018,979.8288450606176,0.40279697973001194,0.0,0.0,0.0,201.38278136816817,22.054456888982873,2,0,108
alb_id_22_fake_6_72.jpg,1,859,0,0.0,15.841676367869615,18.73000580785593,10.9941792782305,17.8654579502537,0.6952254468448618,0.46770931872047405,199.82762923195205,23.049027009877367,1136.512581070836,984.6330312598386,0.40486417070497926,0.0,0.0,0.0,201.42031595837872,21.97910199663539,1,0,103
alb_id_23.jpg,0,1076,0,0.0,14.254646840148698,15.446761512762325,9.938661710037175,15.22006940546334,0.6987641677055815,0.43463716968202637,199.61535837702357,22.465723253189193,1147.5376295992291,894.2521129089056,0.39323358282996096,0.0,0.0,0.0,201.11533802098555,22.123361635505123,1,0,160
alb_id_23_fake_6_105.jpg,1,1029,0,0.0,14.32555879494655,14.950255637887452,10.001943634596696,14.286802547417421,0.7061125800525415,0.4318295697330909,199.44053762600927,21.992411730491128,1127.6166433578026,880.8365253833479,0.398920413925434,0.0,0.0,0.0,201.07483861395207,21.838205910409993,1,0,153
alb_id_23_fake_6_106.jpg,1,856,0,0.0,14.435747663551401,18.56802554317072,11.054906542056075,18.675863383578996,0.7757637717597421,0.4420106890962694,203.8815391223221,21.372013849014476,1093.5295740479082,831.2177619920178,0.38612439027739465,0.0,0.0,0.0,202.01877579765832,21.104295230025745,3,0,122
alb_id_23_fake_6_81.jpg,1,1014,0,0.0,14.131163708086785,14.909310172153893,10.085798816568047,15.067485779483892,0.712085577744682,0.4448131118841749,200.4128362767056,19.23570824033003,1078.297592487478,710.8067999679458,0.3983210149778651,0.0,0.0,0.0,201.10228833827387,21.79150975827007,3,0,149
alb_id_24.jpg,0,1121,0,0.0,14.753791257805531,17.220044291820788,10.47992863514719,15.520692021156881,0.7431757015030633,0.4418085001906951,201.20300425978104,21.708122902471306,1114.0080891257137,847.1346383372149,0.38972501415439387,0.0,0.0,0.0,201.3752697832197,22.05949675694214,2,0,155
alb_id_24_fake_6_100.jpg,1,1095,0,0.0,14.745205479452055,17.631383194735594,10.842922374429223,16.38383719218709,0.747724744233345,0.43840863197428626,202.01935765991635,19.870591674895405,1092.348047642575,831.7417274472047,0.3904811666733656,0.0,0.0,0.0,201.39275706921725,21.793000024678456,3,0,151
alb_id_24_fake_6_53.jpg,1,1090,0,0.0,15.089908256880735,18.05168901068186,11.029357798165137,16.54033326019216,0.7462187126367207,0.4379936146730399,201.21153959345972,22.36115667238529,1116.8385110356169,892.4259736122493,0.3908753784886851,0.0,0.0,0.0,201.3679477885982,21.81147065842599,2,0,150
alb_id_24_fake_6_80.jpg,1,1089,0,0.0,14.88613406795225,17.72004205357754,10.882460973370064,16.37404144509602,0.745515957885229,0.4382273290961527,201.45560525913234,21.75009192189142,1105.2539755167554,861.4372125251656,0.39124940304126415,0.0,0.0,0.0,201.3621161610439,21.766967161500475,2,0,151
alb_id_25.jpg,0,1102,0,0.0,14.158802177858439,15.757382668040824,10.122504537205081,15.718383179285667,0.7148565060082348,0.46590471066573635,198.68637546315165,21.817301677307302,1151.4601440610143,863.976898132058,0.3993698966837579,0.0,0.0,0.0,200.46167881157717,22.485914981915,2,0,156
alb_id_25_fake_6_22.jpg,1,1290,0,0.0,13.526356589147287,14.277146151434932,9.691472868217055,13.945942317856645,0.735339157588058,0.4647150590874258,197.9303928730121,20.78737945488366,1129.855612257981,807.3698883366978,0.3978197282246689,0.0,0.0,0.0,200.2982709792313,22.255483329438817,3,0,196
alb_id_25_fake_6_95.jpg,1,1292,0,0.0,13.731424148606811,14.62555876468421,9.75,13.730439224595461,0.7342074668932239,0.44970160123515474,198.1350000366003,21.28940342365504,1134.040376570187,843.0304948405039,0.3967923731733477,0.0,0.0,0.0,200.47777289606842,22.16317606335702,3,0,187
alb_id_26.jpg,0,1221,0,0.0,14.01146601146601,15.771033677480235,9.651924651924652,14.164040359066263,0.7123440236176929,0.42296344060356983,199.56945185083313,18.81798204846382,1082.0582854625,785.7527460699197,0.3937988464871297,0.0,0.0,0.0,201.24133919162773,21.94711446927105,3,0,177
alb_id_26_fake_6_31.jpg,1,1208,0,0.0,13.630794701986755,14.478041561202915,9.574503311258278,13.249181366126196,0.7260070590398655,0.4308672524251275,199.5912597407605,19.532089958425917,1071.90546208981,787.3408958119926,0.39911930606130314,0.0,0.0,0.0,201.21935601860847,21.676161787387123,3,0,181
alb_id_26_fake_6_34.jpg,1,1199,0,0.0,13.707256046705588,14.61174613103534,9.68723936613845,13.31236686549589,0.7309830172589196,0.4307123573304993,199.4751965703495,20.02734426524278,1076.4022350387986,801.693091937376,0.3982613217692788,0.0,0.0,0.0,201.2227988213613,21.647682071107845,3,0,176
alb_id_27.jpg,0,825,0,0.0,14.254545454545454,15.826121309483236,10.218181818181819,16.794469770612974,0.7111998556220991,0.4604165060815764,201.0612999924771,21.773569743757097,1139.5122405628185,919.082896929995,0.40064693395827594,0.0,0.0,0.0,201.67547201680503,21.583089915069237,2,0,121
alb_id_28.jpg,0,1195,0,0.0,13.97071129707113,15.123313900842925,9.844351464435146,14.512123034069505,0.7221678235440486,0.45106404623385565,200.71647000040306,19.712662848708902,1082.8437796098642,801.2676908557595,0.3940667358692438,0.0,0.0,0.0,201.35494511776812,21.716565192599504,2,0,178
alb_id_29.jpg,0,1039,0,0.0,14.387872954764196,15.08649069024034,10.010587102983639,14.656637396442806,0.7003882705566681,0.4287560685063516,198.98222403384136,23.717491649967094,1155.4777426112703,899.3904239674274,0.392441444902047,0.0,0.0,0.0,200.91178919873312,22.157075743128726,2,0,150
alb_id_29_fake_6_9.jpg,1,1052,0,0.0,14.715779467680608,17.111633526901226,10.259505703422054,14.893798788127299,0.7086963539039143,0.4327081502908177,198.3585674426946,24.15348113410138,1141.4924872646059,902.2943881153116,0.39972614498672887,0.0,0.0,0.0,200.78487411406437,21.946226860117154,2,0,139
alb_id_30.jpg,0,1179,0,0.0,14.067005937234946,15.874874032771679,9.710771840542833,14.938731905334587,0.689209414906112,0.4295145820008073,200.64199867085196,19.433625752319458,1123.3947056287416,770.7805175590753,0.395188537865643,0.0,0.0,0.0,200.8478314066847,23.33908488226709,2,0,162
alb_id_31.jpg,0,1249,0,0.0,14.0,15.730516816921876,9.67814251401121,14.941374982966302,0.6952956463414579,0.4325507915941982,199.74720641280186,19.672498353768678,1118.2904636889016,767.796059886661,0.3940738607460443,0.0,0.0,0.0,200.70505213433952,23.365906010189235,2,0,170
alb_id_32.jpg,0,1110,0,0.0,14.201801801801802,15.635164697945736,9.784684684684684,15.418064157930258,0.6943024418811757,0.4413201574287116,201.92316106989114,19.827477281605862,1130.667404176358,777.7013683468928,0.39107252221521244,0.0,0.0,0.0,200.82878225608687,23.441448092260295,1,0,157
alb_id_32_fake_6_37.jpg,1,1089,0,0.0,14.337924701561064,15.88184228400759,9.806244260789715,14.447718276486384,0.6960120293104441,0.41806938326176163,201.87182108662313,20.162341191936545,1114.369238104025,764.2677236912009,0.39273627684678103,0.0,0.0,0.0,200.81984449663696,23.15189789673924,1,0,161
alb_id_33.jpg,0,1116,0,0.0,14.014336917562725,15.49672675026917,9.621863799283155,14.914283960696954,0.6896487394386182,0.4367890938266504,201.5865442389179,19.378149381990774,1121.7514306501084,775.9610099399905,0.39494662447093,0.0,0.0,0.0,200.78160557461376,23.722535320853325,1,0,160
alb_id_33_fake_6_10.jpg,1,1098,0,0.0,13.82695810564663,15.197099774843583,9.54007285974499,14.01575800626344,0.707297618641503,0.43156130858633046,201.64474461087886,19.67057473716168,1115.6163311555888,776.6337250208827,0.39420078616840926,0.0,0.0,0.0,200.68196494786844,23.49667263106723,1,0,159
alb_id_34.jpg,0,1072,0,0.0,14.39179104477612,16.73212589872148,9.862873134328359,15.904356226172116,0.6943048357023794,0.4397478836521319,201.41024114748146,21.605353648826117,1142.3704511461299,835.5924460819033,0.3945481762099434,0.0,0.0,0.0,201.11550820049612,22.920671147262894,3,0,153
alb_id_34_fake_6_11.jpg,1,1029,0,0.0,14.247813411078717,15.841654738670973,9.73469387755102,14.32703450864912,0.6973901815308903,0.4190953897072658,201.29730143886374,21.851412842108438,1130.477522033033,832.6349226273571,0.3945089873780884,0.0,0.0,0.0,201.08967108218124,22.647744207891833,3,0,155
alb_id_35.jpg,0,1033,0,0.0,13.968054211035819,15.686854109656958,9.757018393030009,15.509982159226558,0.7003892429559131,0.45267566301449075,199.17081397991888,22.52999163744219,1161.8980183444935,910.0034665202978,0.40050564445808523,0.0,0.0,0.0,200.57415298702594,23.257230892380132,3,0,142
alb_id_36.jpg,0,1172,0,0.0,14.397610921501707,17.010554676480098,10.197098976109215,15.776691185357018,0.7318024288974242,0.45289937588693807,200.36990579963714,21.88328972873351,1135.9756302506191,861.5738242892028,0.39702846840409267,0.0,0.0,0.0,200.84630286550833,22.992824544810546,3,0,165
